number of threads, number of stars, time elapsed
1, 557, 18.000000
1, 557, 17.000000
1, 556, 18.000000
1, 556, 17.000000
1, 555, 18.000000
1, 555, 17.000000
1, 553, 18.000000
1, 553, 17.000000
1, 553, 17.000000
1, 553, 18.000000
1, 553, 17.000000
1, 552, 18.000000
1, 552, 17.000000
1, 552, 17.000000
1, 552, 18.000000
1, 552, 17.000000
1, 552, 17.000000
1, 552, 18.000000
1, 552, 17.000000
1, 551, 18.000000
1, 551, 17.000000
1, 551, 17.000000
1, 551, 18.000000
1, 551, 17.000000
1, 551, 17.000000
1, 551, 18.000000
1, 550, 17.000000
1, 549, 17.000000
1, 549, 18.000000
1, 549, 17.000000
1, 547, 17.000000
1, 547, 17.000000
1, 546, 18.000000
1, 545, 17.000000
1, 544, 17.000000
1, 544, 17.000000
1, 544, 17.000000
1, 543, 17.000000
1, 541, 17.000000
1, 540, 17.000000
1, 540, 17.000000
1, 540, 17.000000
1, 540, 16.000000
1, 539, 17.000000
1, 538, 17.000000
1, 538, 17.000000
1, 537, 17.000000
1, 537, 17.000000
1, 536, 17.000000
1, 536, 17.000000
1, 536, 17.000000
1, 536, 17.000000
1, 536, 17.000000
1, 536, 16.000000
1, 536, 17.000000
1, 536, 17.000000
1, 536, 17.000000
1, 536, 17.000000
1, 536, 17.000000
1, 535, 16.000000
1, 534, 17.000000
1, 533, 17.000000
1, 533, 17.000000
1, 533, 17.000000
1, 533, 16.000000
1, 533, 17.000000
1, 533, 17.000000
1, 533, 17.000000
1, 533, 16.000000
1, 533, 17.000000
1, 533, 17.000000
1, 533, 17.000000
1, 533, 16.000000
1, 533, 17.000000
1, 533, 17.000000
1, 532, 17.000000
1, 532, 17.000000
1, 532, 17.000000
1, 532, 17.000000
1, 532, 16.000000
1, 532, 17.000000
1, 532, 17.000000
1, 532, 16.000000
1, 532, 17.000000
1, 532, 17.000000
1, 532, 17.000000
1, 531, 16.000000
1, 530, 17.000000
1, 529, 17.000000
1, 529, 17.000000
1, 529, 17.000000
1, 527, 21.000000
1, 526, 22.000000
1, 526, 20.000000
1, 525, 20.000000
1, 525, 20.000000
1, 525, 20.000000
1, 525, 19.000000
1, 525, 18.000000
1, 525, 18.000000
1, 525, 19.000000
1, 524, 17.000000
1, 523, 18.000000
1, 523, 17.000000
1, 522, 17.000000
1, 522, 17.000000
1, 522, 16.000000
1, 522, 17.000000
1, 522, 16.000000
1, 522, 17.000000
1, 522, 16.000000
1, 521, 16.000000
1, 520, 17.000000
1, 517, 16.000000
1, 517, 16.000000
1, 517, 17.000000
1, 517, 16.000000
1, 517, 16.000000
1, 517, 16.000000
1, 516, 17.000000
1, 516, 16.000000
1, 514, 16.000000
1, 514, 16.000000
1, 514, 16.000000
1, 514, 17.000000
1, 514, 16.000000
1, 514, 16.000000
1, 514, 16.000000
1, 514, 16.000000
1, 514, 17.000000
1, 514, 16.000000
1, 513, 16.000000
1, 513, 16.000000
1, 513, 16.000000
1, 511, 16.000000
1, 511, 16.000000
1, 510, 17.000000
1, 510, 16.000000
1, 510, 16.000000
1, 509, 16.000000
1, 508, 16.000000
1, 508, 16.000000
1, 507, 16.000000
1, 507, 16.000000
1, 507, 16.000000
1, 505, 16.000000
1, 505, 16.000000
1, 504, 16.000000
1, 503, 16.000000
1, 503, 16.000000
1, 503, 20.000000
1, 503, 19.000000
1, 502, 20.000000
1, 501, 18.000000
1, 501, 19.000000
1, 501, 18.000000
1, 501, 17.000000
1, 500, 17.000000
1, 499, 17.000000
1, 499, 17.000000
1, 497, 16.000000
1, 497, 16.000000
1, 496, 16.000000
1, 496, 16.000000
1, 495, 15.000000
1, 495, 16.000000
1, 495, 15.000000
1, 494, 16.000000
1, 494, 15.000000
1, 494, 16.000000
1, 493, 16.000000
1, 493, 15.000000
1, 493, 16.000000
1, 493, 15.000000
1, 493, 16.000000
1, 492, 15.000000
1, 492, 16.000000
1, 492, 15.000000
1, 492, 16.000000
1, 492, 15.000000
1, 492, 16.000000
1, 492, 15.000000
1, 492, 16.000000
1, 490, 15.000000
1, 490, 16.000000
1, 489, 15.000000
1, 488, 16.000000
1, 488, 15.000000
1, 488, 16.000000
1, 488, 15.000000
1, 487, 15.000000
1, 487, 16.000000
1, 487, 15.000000
1, 486, 15.000000
1, 486, 16.000000
1, 486, 15.000000
1, 486, 15.000000
1, 485, 16.000000
1, 484, 15.000000
1, 484, 16.000000
1, 484, 15.000000
1, 484, 15.000000
1, 483, 15.000000
1, 483, 16.000000
1, 483, 15.000000
1, 483, 15.000000
1, 481, 15.000000
1, 480, 16.000000
1, 480, 15.000000
1, 479, 15.000000
1, 479, 15.000000
1, 479, 15.000000
1, 479, 15.000000
1, 478, 16.000000
1, 478, 15.000000
1, 477, 15.000000
1, 477, 15.000000
1, 477, 15.000000
1, 477, 15.000000
1, 477, 15.000000
1, 477, 16.000000
1, 477, 15.000000
1, 477, 15.000000
1, 477, 15.000000
1, 476, 15.000000
1, 475, 15.000000
1, 475, 15.000000
1, 474, 15.000000
1, 473, 15.000000
1, 473, 15.000000
1, 473, 15.000000
