number of threads, number of stars, time elapsed
1, 3023, 359781.000000
1, 3012, 361070.000000
1, 2997, 356425.000000
1, 2984, 338750.000000
1, 2974, 316041.000000
1, 2963, 348705.000000
1, 2955, 350395.000000
1, 2933, 346455.000000
1, 2919, 346781.000000
1, 2908, 341515.000000
1, 2900, 335448.000000
1, 2889, 318948.000000
1, 2884, 294876.000000
1, 2873, 326983.000000
1, 2864, 332338.000000
1, 2854, 322854.000000
1, 2846, 325542.000000
1, 2836, 315639.000000
1, 2834, 323191.000000
1, 2825, 314321.000000
1, 2820, 315918.000000
1, 2813, 311673.000000
1, 2809, 315095.000000
1, 2806, 301549.000000
1, 2793, 285134.000000
1, 2786, 310380.000000
1, 2775, 308400.000000
1, 2766, 270961.000000
1, 2755, 240694.000000
1, 2746, 301737.000000
1, 2735, 295732.000000
1, 2729, 273403.000000
1, 2721, 303217.000000
