number of threads, number of stars, time elapsed
4, 2660, 84.000000
4, 2652, 84.000000
4, 2647, 82.000000
4, 2642, 83.000000
4, 2638, 83.000000
4, 2632, 83.000000
4, 2628, 82.000000
4, 2625, 81.000000
4, 2616, 82.000000
4, 2612, 88.000000
4, 2604, 81.000000
4, 2599, 81.000000
4, 2592, 80.000000
4, 2585, 80.000000
4, 2578, 81.000000
4, 2576, 79.000000
4, 2568, 81.000000
4, 2560, 79.000000
4, 2555, 79.000000
4, 2551, 78.000000
4, 2546, 77.000000
4, 2544, 78.000000
4, 2538, 79.000000
4, 2533, 77.000000
4, 2528, 76.000000
4, 2523, 76.000000
4, 2517, 77.000000
4, 2513, 77.000000
4, 2507, 75.000000
4, 2500, 77.000000
4, 2491, 75.000000
4, 2487, 75.000000
4, 2474, 74.000000
4, 2468, 74.000000
4, 2462, 74.000000
4, 2456, 73.000000
4, 2449, 72.000000
4, 2444, 74.000000
4, 2440, 72.000000
4, 2434, 72.000000
4, 2431, 72.000000
4, 2427, 74.000000
4, 2423, 72.000000
4, 2416, 71.000000
4, 2412, 76.000000
4, 2410, 70.000000
4, 2406, 70.000000
4, 2397, 71.000000
4, 2391, 70.000000
4, 2384, 69.000000
4, 2380, 69.000000
4, 2374, 69.000000
4, 2368, 69.000000
4, 2364, 68.000000
4, 2359, 68.000000
4, 2355, 68.000000
4, 2354, 67.000000
4, 2354, 67.000000
4, 2348, 68.000000
4, 2348, 68.000000
4, 2344, 68.000000
4, 2336, 68.000000
4, 2332, 67.000000
4, 2329, 66.000000
4, 2327, 66.000000
4, 2321, 66.000000
4, 2316, 66.000000
4, 2312, 65.000000
4, 2309, 66.000000
4, 2305, 65.000000
4, 2297, 66.000000
4, 2294, 65.000000
4, 2289, 65.000000
4, 2283, 65.000000
4, 2280, 64.000000
4, 2279, 65.000000
4, 2278, 65.000000
4, 2276, 64.000000
4, 2274, 64.000000
4, 2267, 63.000000
4, 2264, 63.000000
4, 2260, 63.000000
4, 2253, 64.000000
4, 2251, 63.000000
4, 2248, 62.000000
4, 2244, 63.000000
4, 2239, 62.000000
4, 2235, 62.000000
4, 2230, 62.000000
4, 2228, 63.000000
4, 2225, 61.000000
4, 2219, 62.000000
4, 2216, 61.000000
4, 2212, 61.000000
4, 2209, 61.000000
4, 2206, 61.000000
4, 2200, 60.000000
4, 2189, 60.000000
4, 2186, 60.000000
4, 2185, 60.000000
4, 2180, 61.000000
4, 2178, 59.000000
4, 2175, 59.000000
4, 2174, 60.000000
4, 2168, 59.000000
4, 2164, 60.000000
4, 2161, 59.000000
4, 2152, 59.000000
4, 2144, 60.000000
4, 2139, 57.000000
4, 2137, 59.000000
4, 2134, 57.000000
4, 2129, 57.000000
4, 2124, 57.000000
4, 2121, 57.000000
4, 2118, 56.000000
4, 2115, 57.000000
4, 2112, 57.000000
4, 2108, 57.000000
4, 2101, 55.000000
4, 2098, 56.000000
4, 2096, 56.000000
4, 2091, 55.000000
4, 2089, 56.000000
4, 2084, 55.000000
4, 2078, 54.000000
4, 2074, 55.000000
4, 2068, 54.000000
4, 2063, 54.000000
4, 2054, 54.000000
4, 2050, 54.000000
4, 2044, 53.000000
4, 2039, 53.000000
4, 2036, 53.000000
4, 2030, 54.000000
4, 2025, 53.000000
4, 2019, 53.000000
4, 2015, 53.000000
4, 2012, 52.000000
4, 2008, 53.000000
4, 2001, 52.000000
4, 1996, 51.000000
4, 1994, 52.000000
4, 1989, 53.000000
4, 1984, 51.000000
4, 1981, 51.000000
4, 1977, 51.000000
4, 1974, 50.000000
4, 1971, 51.000000
4, 1966, 50.000000
4, 1963, 50.000000
4, 1960, 51.000000
4, 1954, 50.000000
4, 1948, 51.000000
4, 1944, 49.000000
4, 1941, 49.000000
4, 1938, 50.000000
4, 1935, 48.000000
4, 1932, 49.000000
4, 1928, 49.000000
4, 1924, 49.000000
4, 1918, 48.000000
4, 1917, 49.000000
4, 1916, 48.000000
4, 1914, 54.000000
4, 1905, 49.000000
4, 1900, 48.000000
4, 1890, 47.000000
4, 1888, 47.000000
4, 1887, 47.000000
4, 1883, 48.000000
4, 1872, 47.000000
4, 1869, 46.000000
4, 1865, 47.000000
4, 1863, 46.000000
4, 1860, 46.000000
4, 1858, 46.000000
4, 1856, 48.000000
4, 1853, 46.000000
4, 1847, 46.000000
4, 1846, 46.000000
4, 1839, 45.000000
4, 1836, 46.000000
4, 1834, 45.000000
4, 1833, 45.000000
4, 1827, 45.000000
4, 1825, 44.000000
4, 1823, 44.000000
4, 1822, 44.000000
4, 1819, 45.000000
4, 1817, 44.000000
4, 1813, 44.000000
4, 1812, 44.000000
4, 1808, 45.000000
4, 1805, 44.000000
4, 1803, 44.000000
4, 1799, 44.000000
4, 1794, 44.000000
4, 1791, 43.000000
4, 1790, 44.000000
